userid,degree_1,degree_1_specializations,known_languages,key_skills,career_objective,key_skills_str
1870,B.E.,Computer Science Engineering,['Unknown'],"['Java', ' Advanced Java', ' Python', ' Javascript', ' Data Structures', ' HTML', ' MySQL', ' CPP', ' Android']",To build a career in a leading corporate with a healthy environment to explore myself and learn on each and every stage of my life.,"Java,  Advanced Java,  Python,  Javascript,  Data Structures,  HTML,  MySQL,  CPP,  Android"
1871,B.E.,Computer Science Engineering,['Unknown'],"['C-Programming', ' MYSQL', ' CSS']",Unknown,"C-Programming,  MYSQL,  CSS"
1872,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","[' Machine Learning', ' Programming', ' Algorithm', ' Linux']","A skilled and knowledgeable computer science student with extensive knowledge of programming and computer applications. Also, detail-oriented and organized professional with a creative mindset and strong project management abilities. Looking for an opportunity in the field of information technology as a software developer in a renowned organization."," Machine Learning,  Programming,  Algorithm,  Linux"
1873,B.E.,Computer Science Engineering,"['English', 'Hindi', 'Marathi']","['Database', ' HTML', ' Java', ' Object-Oriented Programming', ' MySQL']",To obtain a challenging in a high quality engineering environment where my resourceful academic skills will add value to organizational operations.,"Database,  HTML,  Java,  Object-Oriented Programming,  MySQL"
1874,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1875,B.E.,Computer Science Engineering,"['Marathi', '  Hindi', '  English']","['Arduino', ' Javascript', ' HTML', ' Core Java', ' MySQL', ' CPP']",To excel in my field by extreme hard work and earn a job in an organization which encourages and adapt change and grow with time so that I can achieve my own as well as organisational goals.,"Arduino,  Javascript,  HTML,  Core Java,  MySQL,  CPP"
1876,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1877,B.E.,Computer Science Engineering,['English  Hindi  Marathi  Sindhi'],"['C', ' R', ' HTML', ' cpp', ' SQL']",Unknown,"C,  R,  HTML,  cpp,  SQL"
1878,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1879,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['Java', ' Advanced Java', ' HTML', ' Wordpress', ' OOPs', ' MySQL', ' CPP', ' CSS']","To work in highly motivational environment where I can utilize my skills to the best of my abilities, in order to meet organizational goals with continuous learning and updated knowledge.","Java,  Advanced Java,  HTML,  Wordpress,  OOPs,  MySQL,  CPP,  CSS"
1880,B.E.,Computer Science Engineering,"['English ', 'Hindi', 'Marathi']",['Unknown'],Unknown,Unknown
1881,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['Mathematics', ' Leadership', ' Team management']","To obtain an entry-level position in a company, allowing me to utilize my education and experience gained through extra curricular activities while gaining valuable work experience in a team oriented environment.","Mathematics,  Leadership,  Team management"
1882,B.E.,Computer Science Engineering,"['Marathi', 'Hindi', 'English']","['CPP', ' Public Speaking', ' DBMS', ' Web Development']","To secure a challenging position in a reputable organisation to expand mt learnings,knowledge and skills","CPP,  Public Speaking,  DBMS,  Web Development"
1883,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi', ' Spanish']","['JDBC', ' Java', ' Drupal', ' Wordpress', ' MySQL', ' PHP', ' Web Development']",Unknown,"JDBC,  Java,  Drupal,  Wordpress,  MySQL,  PHP,  Web Development"
1884,B.E.,Computer Science Engineering,"['Marathi', ' Hindi', ' English', ' Japanese(N5 level)']","['C', ' Python', ' cpp', ' Data Structures', ' HTML', ' MySQL', ' PHP', ' CSS']","To enhance my professional/practical skill, business efficiencies career in a renowned firm with dedicated efforts and to associate myself with an organization that gives me a chance to update my knowledge.","C,  Python,  cpp,  Data Structures,  HTML,  MySQL,  PHP,  CSS"
1885,B.E.,Computer Science Engineering,"['English ', 'Hindi ', 'Marathi']","['C', ' Java', ' Python', ' MongoDB', ' MySQL', ' CPP', ' HTML', ' SQL', ' Oracle', ' PHP', ' CSS']","Intend to build a progressive career with the progress of my company as well. My short term goal is to be a part of an organisation
whereby I will be able to improve my skills even more and to pursue all the new technologies going on in the IT market whereas my long term goal is to be the role model of myself which I always expected and to be an independent woman.","C,  Java,  Python,  MongoDB,  MySQL,  CPP,  HTML,  SQL,  Oracle,  PHP,  CSS"
1886,B.E.,Computer Science Engineering,"['Hindi', 'English']","['JQuery', ' Analytical Skills', ' Javascript', ' Excel', ' Creative', ' HTML', ' Html5', ' Adobe Photoshop', ' Linux', ' CPP', ' Powerpoint', ' CSS']",To pursue a challenging career and be a part of progressive organization that gives a scope to enhance my knowledge and utilizing my skills towards the growth of the organization.,"JQuery,  Analytical Skills,  Javascript,  Excel,  Creative,  HTML,  Html5,  Adobe Photoshop,  Linux,  CPP,  Powerpoint,  CSS"
1887,B.E.,Computer Science Engineering,['Unknown'],"['C-Programming', ' MYSQL', ' CSS']",Unknown,"C-Programming,  MYSQL,  CSS"
1888,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['C', ' Data Analysis', ' Java', ' Python', ' ']",Unknown,"C,  Data Analysis,  Java,  Python,  "
1889,B.E.,Computer Science Engineering,['Unknown'],"['C', ' Data Analysis', ' Java', ' Python', ' ']",Unknown,"C,  Data Analysis,  Java,  Python,  "
1890,B.E.,Computer Science Engineering,['Unknown'],"['C-Programming', ' MYSQL', ' CSS']",Unknown,"C-Programming,  MYSQL,  CSS"
1891,B.E.,Computer Science Engineering,"['English', ' Hindi']","['Python', ' cpp', ' Machine Learning', ' Data Structures', ' Firebase', ' Algorithms', ' Problem solving', ' MySQL', ' Oracle', ' Artificial Intelligence']",Unknown,"Python,  cpp,  Machine Learning,  Data Structures,  Firebase,  Algorithms,  Problem solving,  MySQL,  Oracle,  Artificial Intelligence"
1892,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['CommunicationSkills', ' Decisionmakingskills', ' Creativity.', ' Quick\nlearner', ' FlexibilityandAdaptability', ' Stresstolerance']",Unknown,"CommunicationSkills,  Decisionmakingskills,  Creativity.,  Quick
learner,  FlexibilityandAdaptability,  Stresstolerance"
1893,B.E.,Computer Science Engineering,"['English', 'Marathi', 'Hindi']","['C', ' Core Java', ' Advanced Java', ' DataBase', ' HTML', ' Object-Oriented Programming', ' MySQL']","To continously enhance my knowledge, skills and experience by getting involved in the challenging work environment and utilize them for personal and organizational growth to the best of my ability.","C,  Core Java,  Advanced Java,  DataBase,  HTML,  Object-Oriented Programming,  MySQL"
1894,B.E.,Computer Science Engineering,"['Marathi', ' English', ' Hindi']","['C', ' MongoDB', ' Javascript', ' cpp', ' HTML', ' OOPs', ' Core Java', ' MySQL', ' PHP', ' CSS']",Unknown,"C,  MongoDB,  Javascript,  cpp,  HTML,  OOPs,  Core Java,  MySQL,  PHP,  CSS"
1895,B.E.,Computer Science Engineering,['Unknown'],"['Android', ' Java', ' C', ' Problem-Solving using cpp', ' MySQL']",Unknown,"Android,  Java,  C,  Problem-Solving using cpp,  MySQL"
1896,B.E.,Computer Science Engineering,"['English', 'Hindi', 'Marathi']","['C#', ' c', ' java', ' OOPs']","To Secure Challenging Position in a Reputable Organization to Expand  My Learning, Knowledge and skill","C#,  c,  java,  OOPs"
1897,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Unknown,Unknown
1898,B.E.,Computer Science Engineering,['Mycroft; cpp; Modbus; '],"[' Problem-Solving using cpp', ' MySQL']",Unknown," Problem-Solving using cpp,  MySQL"
1899,B.E.,Computer Science Engineering,['Mycroft; cpp; Modbus; '],['Unknown'],Unknown,Unknown
1900,B.E.,Computer Science Engineering,['Mycroft; cpp; Modbus; '],"['Python-,-c-,-cpp-,-java-,-mysql-,-mongodb-,html,-css-.']","To pursue a challenging career and be part of a progressive organization that gives scope to enhance my knowledge, skills and to reach the pinnacle in the computing and research field with sheer determination, dedication and hard work","Python-,-c-,-cpp-,-java-,-mysql-,-mongodb-,html,-css-."
1901,B.E.,Computer Science Engineering,['Cloud Computing'],"['marketing-skill', ' event-management', ' presentation-skill']","Seeking a challenging opportunity where I will be able to utilize educational background, technical skills and ability of leadership, which will allow me to grow personally and professionally.","marketing-skill,  event-management,  presentation-skill"
1902,B.E.,Computer Science Engineering,['Image-processing; GTTS; PLC; Opencv'],"['java', ' cpp', ' HTML', ' OOPs', ' SQL', ' CSS']",Unknown,"java,  cpp,  HTML,  OOPs,  SQL,  CSS"
1903,B.E.,Computer Science Engineering,['C; Image-Processing; Python'],['html'],"To pursue a career that will enable me to enhance my knowledge and utilise my strong organisational skills, educational background and the ability to work well with people.",html
1904,B.E.,Computer Science Engineering,['Image-processing; GTTS; PLC; Opencv'],"['Python', ' HTML', ' cpp', ' CSS']","To work in an Industry with a professional work driven environment where I can utilize and apply my knowledge, skills which would enable me as a fresh graduate to grow while fulfilling organizational goals. To have a growth oriented and challenging career, where I can contribute my knowledge and skills to the organization and enhance my experience through continuous learning and teamwork; which can benefit the organization.","Python,  HTML,  cpp,  CSS"
1905,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Unknown,Unknown
1906,B.E.,Computer Science Engineering,"['Java', 'CPP']","[' Problem-Solving using cpp', ' MySQL']",Unknown," Problem-Solving using cpp,  MySQL"
1907,B.E.,Computer Science Engineering,['Java; MySQL; WebRTC'],"['C', ' Java', ' cpp', ' MySQL']","As a fresher, I want to use my creative skills, technologies that I am familiar with, innovative thoughts that will benefit the Organization in the long run and also help me in building my professional career","C,  Java,  cpp,  MySQL"
1908,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1909,B.E.,Computer Science Engineering,['Unknown'],"['Javascript', ' HTML', ' Java', ' cpp', ' SQL']",Unknown,"Javascript,  HTML,  Java,  cpp,  SQL"
1910,B.E.,Computer Science Engineering,['Mycroft; cpp; Modbus; '],"['Core-Java', ' Computer-Networks', ' cpp', ' HTML', ' Operating-System', ' Oracle', ' Android']","To work in an Industry with a professional work driven environment where I can utilize and apply my knowledge, skills which would enable me An opportunities for learning and progress, want to be a part of the new social, technological implementations and developments where my skills get shared and enriched.","Core-Java,  Computer-Networks,  cpp,  HTML,  Operating-System,  Oracle,  Android"
1911,B.E.,Computer Science Engineering,['Java; MySQL; WebRTC'],"[' Algorithms', ' Cpp']","Looking for an opportunity to launch my career with the objective of learning things along the process with humility, and persistence."," Algorithms,  Cpp"
1912,B.E.,Computer Science Engineering,"['Java', 'CPP']","[' Problem-Solving using cpp', ' MySQL']",Unknown," Problem-Solving using cpp,  MySQL"
1913,B.E.,Computer Science Engineering,['C; Image-Processing; Python; Robotics; Mycroft; cpp; Modbus; Image-processing; GTTS; PLC; Opencv'],"['Cuda(novice)', ' Data-science', ' C/cpp', '  computer-hardware-installation', ' Arduino-programing', ' MODBUS', ' HTML', ' SQL', ' PHP', ' raspberrypi-programming', ' CSS']",Seeking for the position in tech industry where i can work for the growth of the organization and implement my skills in area of my interest,"Cuda(novice),  Data-science,  C/cpp,   computer-hardware-installation,  Arduino-programing,  MODBUS,  HTML,  SQL,  PHP,  raspberrypi-programming,  CSS"
1914,B.E.,Computer Science Engineering,['Unknown'],"['Computer-hardware-assembly', ' Python', '']",Unknown,"Computer-hardware-assembly,  Python, "
1915,B.E.,Computer Science Engineering,['Java; MySQL; WebRTC'],"['A', ' JAVA', ' cpp', ' MongoDB', ' IOT', ' JAVASCRIPT--MySQL', ' Problem-Solving--C', ' HTML', ' Angular-5', ' Android', ' PHP', ' CSS']","Energetic and passionate college student working towards a BE in Computer  Science at the Maharashtra Institute of Technology, Pune .Aiming to use my knowledge of programming, designing, analysis of data, and research strategies to satisfy the industry level requirements","A,  JAVA,  cpp,  MongoDB,  IOT,  JAVASCRIPT--MySQL,  Problem-Solving--C,  HTML,  Angular-5,  Android,  PHP,  CSS"
1916,B.E.,Computer Science Engineering,['MySQL'],"['HTML', ' Java', ' CSS', ' SQl']",Unknown,"HTML,  Java,  CSS,  SQl"
1917,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Computer-hardware-assembly', ' Python', '']",Unknown,"Computer-hardware-assembly,  Python, "
1918,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Cpp, Java']",Unknown,"Cpp, Java"
1919,B.E.,Computer Science Engineering,"['HTML', 'Python']","['C', ' CORE-JAVA', ' Cpp', ' HTML', ' SQL', ' CSS']",Unknown,"C,  CORE-JAVA,  Cpp,  HTML,  SQL,  CSS"
1920,B.E.,Computer Science Engineering,"['Java', 'Cpp']","['C', ' Image-Processing', ' Data-Structures', ' Arduino', ' cpp', ' Django', ' Python', ' HTML', ' Web-Development', ' Machine-Learning', ' MYSQL', ' TensorFlow', ' Android', ' OpenCV', ' CSS', ' MATLAB']","Exploring through this chaotic world, curious and humble me have found a purpose.It's learn, apply and try to get a sense of this macrocosm.I strongly adhere scientific metholody and Logic.
Machine Learning, Data analytics perfectly abide with my disposition and I lookforward to master and use it for betterment of humanity.","C,  Image-Processing,  Data-Structures,  Arduino,  cpp,  Django,  Python,  HTML,  Web-Development,  Machine-Learning,  MYSQL,  TensorFlow,  Android,  OpenCV,  CSS,  MATLAB"
1921,B.E.,Computer Science Engineering,"['Image processing', 'C']","['C', ' Java', ' cpp', ' mysql']",I am a self motivated and hardworking individual who likes to multitask. I have great leadership skills and I can work well in a deadline oriented environment and can properly blend with the team I am working with along with being able to work individually. I am a sincere person who likes to follow the rules. My goal to always improvise on my knowledge and get as close as i can get to the perfection.I like to explore new possibilities and plans and find answers to all the questions of which i do not know the answer to.,"C,  Java,  cpp,  mysql"
1922,B.E.,Computer Science Engineering,"['HTML', 'Python']","['AI-Gym', ' Processing', ' Java', ' Arduino', ' Javascript', ' HTML', ' JSP', ' Eagle-PCB-Designing', ' Adobe-Audition', ' C', ' Solidworks', ' iOS', ' cpp', ' LOGO', ' Photoshop', ' TomCat', ' SQL', ' Python', ' ActionScript', ' TensorFlow', ' PHP', ' Blender']",Unknown,"AI-Gym,  Processing,  Java,  Arduino,  Javascript,  HTML,  JSP,  Eagle-PCB-Designing,  Adobe-Audition,  C,  Solidworks,  iOS,  cpp,  LOGO,  Photoshop,  TomCat,  SQL,  Python,  ActionScript,  TensorFlow,  PHP,  Blender"
1923,B.E.,Computer Science Engineering,"['CPP', 'Python']","['java', ' database', '  Core Java', ' MySQL']",i have to be carrer in programming and after the year pass i see my self inhigh position.,"java,  database,   Core Java,  MySQL"
1924,B.E.,Computer Science Engineering,"['CPP', 'C']","['Ability-to-cope-up-with-different-situation.', ' Good-management-skills.', ' Confident-and-Determined.', ' Good-communication-skills.', ' Ability-to-rapidly-build-relationship-and-set-up-trust.']","To work in an Industry with a professional work driven environment in which I
can use my technical skills and leadership qualities to the upliftment of the
company and personal growth.","Ability-to-cope-up-with-different-situation.,  Good-management-skills.,  Confident-and-Determined.,  Good-communication-skills.,  Ability-to-rapidly-build-relationship-and-set-up-trust."
1925,B.E.,Computer Science Engineering,"['HTML', 'CSS']","['C', ' Java', ' cpp', ' HTML', ' Basic-Python', ' MySQL']","To pursue a highly challenging and creative career, where I can apply my existing knowledge and creativity, acquire new skills and contribute effectively to the organization.","C,  Java,  cpp,  HTML,  Basic-Python,  MySQL"
1926,B.E.,Computer Science Engineering,['Html; Wordpress; Css'],"['C', ' Drupal-(CMS)', ' Bootstrap', ' Wordpress-(CMS)', ' HTML', ' Adobe-Photoshop', ' MYSQL', ' JavaScript-(Beginner)', ' Python-(Beginner)', ' CSS']",To prove myself dedicated worthful and energetic support in an organization that gives me a scope to apply my knowledge and seeking a challenging position and providing benefits to the company with my performance.,"C,  Drupal-(CMS),  Bootstrap,  Wordpress-(CMS),  HTML,  Adobe-Photoshop,  MYSQL,  JavaScript-(Beginner),  Python-(Beginner),  CSS"
1927,B.E.,Computer Science Engineering,"['Python', 'Robotics']","[' JAVA', ' Operating-System']","To secure a challenging position where I can effectively contribute my skills as Software Professional , possessing competent Technical Skills."," JAVA,  Operating-System"
1928,B.E.,Computer Science Engineering,"['Java', 'Cpp']","[' Simulink', ' OpenCV', ' MySQL', '  Android-Studio', '']",Unknown," Simulink,  OpenCV,  MySQL,   Android-Studio, "
1929,B.E.,Computer Science Engineering,"['Python', 'Robotics']","['Socket-programming-c', ' C,CPP']",Unknown,"Socket-programming-c,  C,CPP"
1930,B.E.,Computer Science Engineering,"['Cpp', ' Java']","['JQuery', ' C', ' Bootstrap', ' Javascript', ' cpp', ' HTML', ' Android', ' Php', ' CSS']",Unknown,"JQuery,  C,  Bootstrap,  Javascript,  cpp,  HTML,  Android,  Php,  CSS"
1931,B.E.,Computer Science Engineering,"['Cpp', 'Java']","['Deep Learning', ' Selenium', ' Cpp']",Unknown,"Deep Learning,  Selenium,  Cpp"
1932,B.E.,Computer Science Engineering,['Cloud Computing'],"['Computer-hardware-assembly', ' Python', '']",Unknown,"Computer-hardware-assembly,  Python, "
1933,B.E.,Computer Science Engineering,"['Python', 'Robotics']","['Cpp, Java']",Unknown,"Cpp, Java"
1934,B.E.,Computer Science Engineering,"['python', 'Html']","['Cpp, Java']",Unknown,"Cpp, Java"
1935,B.E.,Computer Science Engineering,['Cloud Computing'],"[' Simulink', ' OpenCV', '  Unity-Game-Engine', ' Android-Studio', '']",Looking for a career opportunity which encourages personal growth and provides with a friendly work culture. Always keen on learning new things and skills which will be necessary with the rapidly changing environment.," Simulink,  OpenCV,   Unity-Game-Engine,  Android-Studio, "
1936,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Java', ' Sql']",To use my knowledge to the best and to develop my skills to adapt to a corporate world.,"Java,  Sql"
1937,B.E.,Computer Science Engineering,"['Cpp', 'C']","[' Simulink', ' OpenCV', ' MySQL', ' SQLite', ' Unity-Game-Engine', ' Android-Studio', '']",Unknown," Simulink,  OpenCV,  MySQL,  SQLite,  Unity-Game-Engine,  Android-Studio, "
1938,B.E.,Computer Science Engineering,"['Python', 'Robotics']","['Core-Java', ' Bootstrap', ' cpp', ' HTML', ' MySql', ' CSS']","As a Beginner in the Industrial field ,while making a positive contribution ,I would like to build a career ,making the best use of my analytical ,creative and logical skills to perform the job efficiently.","Core-Java,  Bootstrap,  cpp,  HTML,  MySql,  CSS"
1939,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Cpp, Java']",Unknown,"Cpp, Java"
1940,B.E.,Computer Science Engineering,"['PHP', 'Jquery']","['Team-Player', ' Java', ' Python', ' Timeliness', ' Javascript', ' cpp', ' HTML', ' MySQL', ' Curious']",My objective is to become associated with a company where I can utilize my skills and gain further experience while enhancing the companys productivity and reputation,"Team-Player,  Java,  Python,  Timeliness,  Javascript,  cpp,  HTML,  MySQL,  Curious"
1941,B.E.,Computer Science Engineering,"['Java', 'CPP']","['JAVA', ' Javascript', ' HTML', ' C-Programming', ' MYSQL', ' CSS']",Unknown,"JAVA,  Javascript,  HTML,  C-Programming,  MYSQL,  CSS"
1942,B.E.,Computer Science Engineering,['Cloud Computing'],"['Cpp, Java']",Unknown,"Cpp, Java"
1943,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Data Structures', ' C', ' SQL']","To work in a firm with a professional work driven environment where I can learn new things as well as utilize and apply my knowledge, skills which would enable me as a fresh graduate to grow while fulfilling organizational goals.","Data Structures,  C,  SQL"
1944,B.E.,Computer Science Engineering,"['Java', 'CPP']","['C', ' Core-Java', ' Linux', ' Web Technologies', ' cpp', ' Machine Learning', ' Data Mining', ' MySql']","To work hard with full determination and dedication to achieve organizational as well as personal goals and to serve
my parents and my country with the best of my abilities and skills.","C,  Core-Java,  Linux,  Web Technologies,  cpp,  Machine Learning,  Data Mining,  MySql"
1945,B.E.,Computer Science Engineering,"['Python', 'Robotics']","['HTML', ' C', ' Testing', ' Core Java', ' cpp']",To succeed in an environment of growth and excellence and earn a job which provides me job satisfaction and self-development and help me achieve personal as well as organizational goals...,"HTML,  C,  Testing,  Core Java,  cpp"
1946,B.E.,Computer Science Engineering,"['English', ' Marathi', ' Hindi']","['C', ' Java', ' Keras', ' Flask', ' Deep Learning', ' Selenium', ' Cpp']","Computer Engineering student with good technical skills and problem solving abilities. Areas of interest include Computer Vision, Deep Learning, Machine Learning, and Research.","C,  Java,  Keras,  Flask,  Deep Learning,  Selenium,  Cpp"
1947,B.E.,Computer Science Engineering,['Hindi English'],"['Java', ' Neural Networks', ' AI', ' Python', ' ']",Interested in working under company offering AI/Neural Networking outlooks.,"Java,  Neural Networks,  AI,  Python,  "
1948,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Unknown,Unknown
1949,B.E.,Computer Science Engineering,['Html; Wordpress; Css'],"['OOPs', ' MySQL']",Unknown,"OOPs,  MySQL"
1950,B.E.,Computer Science Engineering,"['Java', 'CPP']","[' Javascript', ' cpp', ' mpi', ' Web-developement', ' ']",Unknown," Javascript,  cpp,  mpi,  Web-developement,  "
1951,B.E.,Computer Science Engineering,['Html; Wordpress; Css'],"['Assembly-language-programming', ' Angular', ' Css', ' RDBMS']",Unknown,"Assembly-language-programming,  Angular,  Css,  RDBMS"
1952,B.E.,Computer Science Engineering,"['C', 'CPP', 'Java', 'Python']",['Unknown'],Unknown,Unknown
1953,B.E.,Computer Science Engineering,"['C', 'CPP']","['C', ' Jav', ' Javascript', ' cpp', ' HTML', ' Wordpress', ' CSS']","As a  fresher, I would like to use my internship experience, creative and analytical skills to the best use by grabbing the best opportunities. My goal to always improvise on my knowledge and get as close as I can get to the perfection. I like to explore new possibilities and plans rather than to stick with the traditional paths and find answers to all the questions of which I do not know the answer to.","C,  Jav,  Javascript,  cpp,  HTML,  Wordpress,  CSS"
1954,B.E.,Computer Science Engineering,"['Cpp', 'Javascipt']","['DBMS', ' Java', ' cpp', ' Data-Structure', ' Open-cv', ' Machine-learning', ' Javascript(Basics)']",Unknown,"DBMS,  Java,  cpp,  Data-Structure,  Open-cv,  Machine-learning,  Javascript(Basics)"
1955,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
1956,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Javascript', ' cpp', ' HTML', ' MySQL', ' PHP', ' CSS']",Unknown,"Javascript,  cpp,  HTML,  MySQL,  PHP,  CSS"
1957,B.E.,Computer Science Engineering,['Html; Wordpress; Css'],"['CPP', ' OOPs', ' MySQL']",Unknown,"CPP,  OOPs,  MySQL"
1958,B.E.,Computer Science Engineering,"['Java', 'CPP']","['JQuery', ' c', ' Java', ' HTML', ' Data-structures', 'openmp', ' Android', ' ']",Unknown,"JQuery,  c,  Java,  HTML,  Data-structures, openmp,  Android,  "
1959,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Unknown,Unknown
1960,B.E.,Computer Science Engineering,"['BootStrap', 'CPP']","['Java', ' Python', ' mongodb', ' Linux', ' cpp', ' HTML', ' Mysql', ' Android', ' CSS']","A soon to be Computer Engineer with an acquaintance with technical areas like Web designing, Database Administration and android application development  along with a miscellaneous collection of management and human resource skills. Action oriented with a strong ability to work well with both technology and people.","Java,  Python,  mongodb,  Linux,  cpp,  HTML,  Mysql,  Android,  CSS"
1961,B.E.,Computer Science Engineering,"['C', 'CPP']","['Quick-learner', ' Management-Skills', ' Good-team-member', ' Punctual-and-honest', ' Consistent', ' Hardworker']","To be always creative and develop multi-functional skill to be always innovative,hardworking and adaptive . To apply my skill and knowledge in the best interest of the organisation I work for.","Quick-learner,  Management-Skills,  Good-team-member,  Punctual-and-honest,  Consistent,  Hardworker"
1962,B.E.,Computer Science Engineering,"['Java', 'CPP']","['cpp', ' MySQL']","Operating System : Windows,Ubuntu
Programming Languages : C,cpp,Java
Web Technology : HTML , CSS , PHP  , AngularJs , Jquery
database : Mysql ,MongoDB","cpp,  MySQL"
1963,B.E.,Computer Science Engineering,"['Bootstrap', 'Web-Desigining']","['JQuery', ' C/cpp', ' Javascript', ' HTML', ' Linux', ' CSS']",To work with an organization which provides me an opportunity to grow as a,"JQuery,  C/cpp,  Javascript,  HTML,  Linux,  CSS"
1964,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
1965,B.E.,Computer Science Engineering,"['C', 'CPP']","['Exceptional-communication-skills-in-verbal-and-written-as-well.', ' Strong-leadership-skills', ' Exceptional-presentation-skills', ' Comprehensive-knowledge-of-primary-development-in-languages-such-as-cpp-and-Java.']",To work with a company which appreciates innovation so that I can enhance my knowledge and skills to give my best for the growth of the company.,"Exceptional-communication-skills-in-verbal-and-written-as-well.,  Strong-leadership-skills,  Exceptional-presentation-skills,  Comprehensive-knowledge-of-primary-development-in-languages-such-as-cpp-and-Java."
1966,B.E.,Computer Science Engineering,"['Java', 'Neural Networks']","['XML', ' Python', ' HTML', ' cpp']","I will learn the innovative concepts. I can think of some structures in my mind for making things effective. 
I am also interested in management fields as i can easily interact with new persons.","XML,  Python,  HTML,  cpp"
1967,B.E.,Computer Science Engineering,"['CPP', 'C']","['C-programming(moderate)', ' cpp-programming(moderate)', ' Python-programming-(basic)', ' Java-programming(moderate)']",To work for an organization which provides platform to utilize the best of my abilities and enhance them which benefits the organization as well.,"C-programming(moderate),  cpp-programming(moderate),  Python-programming-(basic),  Java-programming(moderate)"
1968,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Data-Structures', ' Python', ' Java', ' cpp', ' Mysql']","To obtain a creative and challenging position in an organization that gives me an opportunity for self-improvement and leadership, while contributing to the symbolic growth of the organization with my technical, innovative and logical skills.","Data-Structures,  Python,  Java,  cpp,  Mysql"
1969,B.E.,Computer Science Engineering,"['Bootstrap', 'Web-Desigining']",['Unknown'],Unknown,Unknown
1970,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Java', ' Javascript', ' cpp', ' HTML', ' PHP', ' CSS']",To work in a pragmatic way in an organization where I can portray my talent and enhance my skills to meet company goals and objectives.,"Java,  Javascript,  cpp,  HTML,  PHP,  CSS"
1971,B.E.,Computer Science Engineering,['HTML; PHP; Web-Development; CSS'],['Unknown'],Unknown,Unknown
1972,B.E.,Computer Science Engineering,"['HTML', 'CSS']","['Java', ' HTML', ' Communication', ' Javascript', ' Leadership', ' MS-Office', ' Android', ' Presentation', ' Angular', ' CSS', ' Public-Speaking']","Ardent and zestful Computer Science and Engineering student seeking a job, internship or research opportunity which would allow me to utilize my strong research, programming, analytical and design skills and strategies to satisfy the requirement at your company and to further enhance and develop my abilities.","Java,  HTML,  Communication,  Javascript,  Leadership,  MS-Office,  Android,  Presentation,  Angular,  CSS,  Public-Speaking"
1973,B.E.,Computer Science Engineering,"['BootStrap', 'CPP']","['DATA-STRUCTURES', ' JAVA', ' cpp']",To secure a position where I can efficiently contribute my skills and abilities to the growth of the organization and build my professional career.,"DATA-STRUCTURES,  JAVA,  cpp"
1974,B.E.,Computer Science Engineering,"['HTML', 'PHP']","[' Java', ' cpp']",Unknown," Java,  cpp"
1975,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Unknown,Unknown
1976,B.E.,Computer Science Engineering,"['C', 'CPP']","['HTML', ' Basic-Python', ' cpp', ' MySQL']","Seeking for an opportunity in a reputed organization which will help me deliver
my best and enhance my skills and help the organization to advance.","HTML,  Basic-Python,  cpp,  MySQL"
1977,B.E.,Computer Science Engineering,['HTML; PHP; Web-Development; CSS'],['Unknown'],Unknown,Unknown
1978,B.E.,Computer Science Engineering,"['XML', 'HTML']","['OOPs', ' MySQL']",Unknown,"OOPs,  MySQL"
1979,B.E.,Computer Science Engineering,"['Java', 'Python']",['Unknown'],Unknown,Unknown
1980,B.E.,Computer Science Engineering,"['HTML', 'CSS']","['Python', ' Data Structures', ' Java', ' cpp']",Unknown,"Python,  Data Structures,  Java,  cpp"
1981,B.E.,Computer Science Engineering,"['C', 'CPP']","['Java', ' Data-Structures', ' Javascript', ' C-programing', ' python', ' cpp-programing', ' HTML', ' MySQL']",Unknown,"Java,  Data-Structures,  Javascript,  C-programing,  python,  cpp-programing,  HTML,  MySQL"
